Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-13,1160.8460183651093,1178.9173877758365,1158.457626966826,1176.48388671875,3655956,0.0,0.0
2019-12-16,1184.7305095199658,1187.9302138169728,1171.7065841897304,1174.4105224609375,3969819,0.0,0.0
2019-12-17,1179.9987662877804,1194.2395536539773,1175.1317648049312,1187.88525390625,3719446,0.0,0.0
2019-12-18,1194.014083584418,1195.0956148913303,1184.865737029131,1189.14697265625,2961222,0.0,0.0
2019-12-19,1186.803438274252,1190.634017057366,1178.1057491502422,1182.296875,1936623,0.0,0.0
2019-12-20,1183.4238030166553,1196.8533868377754,1178.2863636466402,1182.116943359375,3297390,0.0,0.0
2019-12-23,1178.8269378453124,1191.5354252934342,1176.2131089318696,1181.8463134765625,3394916,0.0,0.0
2019-12-24,1184.910851433541,1188.831539966252,1169.903971854583,1172.60791015625,1803814,0.0,0.0
2019-12-26,1171.391130829245,1177.7453196662132,1150.976375154031,1153.0494384765625,3723801,0.0,0.0
2019-12-27,1155.0774396369927,1173.3740230951837,1153.815579737644,1171.3460693359375,2459664,0.0,0.0
2019-12-30,1173.4191159736288,1178.1960076352418,1168.55200501629,1173.7796630859375,2072838,0.0,0.0
2019-12-31,1171.7065133193178,1180.719640344851,1163.7299179064255,1170.0841064453125,3043254,0.0,0.0
2020-01-01,1179.277591836717,1188.741375452764,1174.4104811151874,1180.674560546875,3123998,0.0,0.0
2020-01-02,1182.5223730838102,1214.9696333208658,1181.6210602994474,1212.5361328125,4335359,0.0,0.0
2020-01-03,1212.2205154539754,1212.2205154539754,1198.8811530283294,1203.297607421875,2059871,0.0,0.0
2020-01-06,1199.6472958285374,1200.5486085977548,1184.4150880240547,1186.8035888671875,2646905,0.0,0.0
2020-01-07,1196.943317221223,1207.308413718244,1184.0996106923055,1190.1834716796875,2077893,0.0,0.0
2020-01-08,1173.5092508037048,1179.5480024781505,1156.6997452909418,1164.090576171875,4147568,0.0,0.0
2020-01-09,1181.6210346394387,1189.6427402507743,1176.3032673224727,1186.2628173828125,2067779,0.0,0.0
2020-01-10,1188.8316981569558,1204.1089075848083,1188.8316981569558,1193.8790283203125,2360798,0.0,0.0
2020-01-13,1197.8446171169894,1207.2182915054543,1197.5741792888164,1202.9820556640625,1825244,0.0,0.0
2020-01-14,1198.5656357926885,1199.6471669901837,1185.316273494012,1195.230712890625,2046500,0.0,0.0
2020-01-15,1194.780164570308,1204.289058133406,1189.7328351531519,1192.9775390625,2127677,0.0,0.0
2020-01-16,1196.6727447766693,1201.3596365056897,1187.3892906247045,1189.101806640625,1773135,0.0,0.0
2020-01-17,1190.273616797069,1195.0956180905528,1173.5092213538628,1175.4920654296875,2941837,0.0,0.0
2020-01-20,1184.2799417114525,1189.6428190312104,1177.565205178518,1180.3592529296875,2542477,0.0,0.0
2020-01-21,1175.9877574679786,1184.23479076284,1172.1120688085498,1173.8245849609375,1361576,0.0,0.0
2020-01-22,1181.6209795883565,1182.5222923111546,1164.4960378551918,1166.4788818359375,2449753,0.0,0.0
2020-01-23,1178.0158338649037,1207.6239374473903,1177.1145210616405,1200.819091796875,10056067,0.0,0.0
2020-01-24,1200.548546930343,1232.860586042344,1200.548546930343,1225.064208984375,5837319,0.0,0.0
2020-01-27,1207.7593507662343,1230.2020651844368,1207.7593507662343,1215.5106201171875,2510013,0.0,0.0
2020-01-28,1217.5835091681756,1221.2788697212964,1205.9565517985939,1213.7529296875,2352852,0.0,0.0
2020-01-29,1219.5664531887467,1239.2601178908417,1218.6651402959867,1230.9229736328125,3678474,0.0,0.0
2020-01-30,1231.1481803494494,1240.9275122895733,1219.4762235495753,1234.978759765625,2743506,0.0,0.0
2020-01-31,1240.1612443560832,1241.1076667606287,1226.1908966184,1234.1676025390625,3939306,0.0,0.0
2020-02-03,1162.6935703627917,1175.2218409163702,1146.469939148427,1159.6741943359375,5767353,0.0,0.0
2020-02-04,1168.1010862202438,1178.2859622314127,1160.4850390424854,1164.2705078125,3604309,0.0,0.0
2020-02-05,1169.813919914962,1194.2394750990736,1167.2000907572078,1180.764892578125,4220104,0.0,0.0
2020-02-06,1192.3467039128689,1194.23943875449,1179.8635438596511,1187.5697021484375,2354458,0.0,0.0
2020-02-07,1183.4685396022803,1184.6852895933519,1168.101115942552,1170.8050537109375,3053804,0.0,0.0
2020-02-10,1171.706528277896,1173.9147004179329,1147.4611942649792,1158.457275390625,3039992,0.0,0.0
2020-02-11,1164.4962096926806,1170.7602900310687,1157.2857068462863,1159.8995361328125,2200796,0.0,0.0
2020-02-12,1161.8822407457747,1171.5713527809678,1153.6803167485957,1169.2730712890625,2568696,0.0,0.0
2020-02-13,1170.8052967888493,1171.5713906442434,1158.1869179166063,1164.721435546875,1545536,0.0,0.0
2020-02-14,1167.1999861638255,1176.1680038241677,1163.234188144355,1167.335205078125,1780119,0.0,0.0
2020-02-17,1169.0025709904403,1169.7686647801395,1150.9763170044657,1153.8604736328125,2155085,0.0,0.0
2020-02-18,1155.032219882387,1162.5131592683265,1141.4674197986667,1159.403564453125,2347917,0.0,0.0
2020-02-19,1169.9039077836637,1170.8052205015247,1150.615793616732,1154.942138671875,1820353,0.0,0.0
2020-02-20,1153.5900724256724,1161.7018862031462,1149.4440562774444,1154.220947265625,3034681,0.0,0.0
2020-02-24,1146.37962568947,1146.37962568947,1129.0293565087704,1135.383544921875,3414064,0.0,0.0
2020-02-25,1137.6368264422551,1140.7464212180998,1117.7629477618193,1119.4754638671875,3133077,0.0,0.0
2020-02-26,1113.121287886874,1115.825226238016,1086.983217159166,1091.625,5721483,0.0,0.0
2020-02-27,1092.7065562726366,1096.8525731676496,1081.5753651443993,1090.9039306640625,4003149,0.0,0.0
2020-02-28,1072.246738682971,1078.3755993896636,1047.3254190561458,1070.35400390625,6286647,0.0,0.0
2020-03-02,1086.0819810069156,1092.7066084299258,1037.0055404803763,1046.3341064453125,3177486,0.0,0.0
2020-03-03,1050.930575238111,1069.6779228195194,1047.370434194182,1064.720703125,3134527,0.0,0.0
2020-03-04,1068.0556024996895,1070.6243218174516,1043.7201583921017,1060.5296630859375,3135151,0.0,0.0
2020-03-05,1063.6391392206124,1070.0835472966346,1051.110870168172,1065.7572021484375,2625152,0.0,0.0
2020-03-06,1034.7070410521326,1049.1280451086081,1019.2495053243917,1044.5313720703125,3956575,0.0,0.0
2020-03-09,1023.7109996972022,1023.7109996972022,961.9710802883151,993.2014770507812,8038295,0.0,0.0
2020-03-11,982.4307982226115,1010.3263810067731,978.6453290645555,1006.7211303710938,5628125,0.0,0.0
2020-03-12,964.4046711063331,964.4497807545828,905.0081371147974,916.2294921875,9200130,0.0,0.0
2020-03-13,856.2470525843336,955.7969948464404,802.1682913684809,947.6851806640625,8117911,0.0,0.0
2020-03-16,914.1564699249539,939.1678990996322,866.9727687839155,873.1016845703125,6671806,0.0,0.0
2020-03-17,876.076075418082,905.8193989662268,847.3692836346562,862.3310546875,4720207,0.0,0.0
2020-03-18,872.4707127398939,878.5545735983591,811.1814477953559,815.2824096679688,5586097,0.0,0.0
2020-03-19,787.6573306952145,796.7605685803951,755.029794146921,759.8968505859375,7251950,0.0,0.0
2020-03-20,765.2145516647732,791.1723487754299,749.2613044262993,779.3651733398438,6130185,0.0,0.0
2020-03-23,729.1621213647497,730.0183796048008,636.3268945408075,652.5955810546875,7308612,0.0,0.0
2020-03-24,690.0211208878869,690.7065723324775,614.164494353192,646.9747924804688,7110384,10.0,0.0
2020-03-25,637.1956943867256,708.2998486854187,604.1112257820153,699.845947265625,16122446,0.0,0.0
2020-03-26,719.9525572200948,769.8077183852777,689.2443524017788,765.8778076171875,9028497,0.0,0.0
2020-03-27,793.204458581866,813.4024061290513,742.1154536817861,765.009521484375,6573448,0.0,0.0
2020-03-30,732.0622155061772,744.8573104089069,722.9228620042273,729.9144897460938,4474168,0.0,0.0
2020-03-31,749.4269429185026,752.1687488072289,723.1056175431676,738.9166870117188,8045468,0.0,0.0
2020-04-01,737.4087091946982,742.4810949741525,700.5771260278348,707.705810546875,4104403,0.0,0.0
2020-04-03,723.0141087297984,723.0141087297984,697.1497539293289,707.9799194335938,4268480,0.0,0.0
2020-04-07,735.717972209114,743.029455162745,722.9228770402598,732.6563110351562,5768998,0.0,0.0
2020-04-08,734.803968926291,760.3941568988483,729.0461877889021,737.6371459960938,6151091,0.0,0.0
2020-04-09,762.5419763407161,762.5419763407161,735.1696558203362,742.8466796875,6410296,0.0,0.0
2020-04-13,742.8465579089908,797.3171321217778,738.4139942721001,790.9652709960938,9462711,0.0,0.0
2020-04-15,814.2706979823997,846.8524592101481,794.2098062200589,804.4002075195312,10435477,0.0,0.0
2020-04-16,800.5615875699858,840.6376256780671,795.2607743149846,833.1890869140625,6980512,0.0,0.0
2020-04-17,849.9597949155996,859.0991475491006,837.164701228698,852.6102294921875,5827648,0.0,0.0
2020-04-20,859.8303138777773,861.8409826820406,832.5950532591081,836.7991333007812,4958362,0.0,0.0
2020-04-21,819.8000027209331,828.573759701393,788.7262010570405,795.443603515625,5122305,0.0,0.0
2020-04-22,797.8655557828844,809.2897475896267,776.8450428584785,779.2212524414062,6090168,0.0,0.0
2020-04-23,785.98439631756,794.6667820908353,763.1360127036775,768.2540283203125,6321888,0.0,0.0
2020-04-24,765.8777547294537,794.2097480428345,762.3591262598582,777.9417114257812,7960368,0.0,0.0
2020-04-27,787.7665663243682,799.602039966361,778.9013824953528,781.6431884765625,4224177,0.0,0.0
2020-04-28,789.4573362542523,793.0217063963717,778.7642816100805,783.3796997070312,3772704,0.0,0.0
2020-04-29,787.8121705506461,807.0504960416476,780.5006886893872,800.01318359375,4837925,0.0,0.0
2020-04-30,813.5850891332598,837.8957420329077,808.0100511979261,820.302490234375,6332497,0.0,0.0
2020-05-04,804.2631288543845,804.2631288543845,772.2753907749487,777.4391479492188,4678576,0.0,0.0
2020-05-05,786.8983166287067,794.9409363507046,763.1359981242392,764.8724975585938,4296433,0.0,0.0
2020-05-06,765.8778029938499,775.017156251533,747.2335000353021,765.238037109375,5081524,0.0,0.0
2020-05-07,761.3081433221373,764.0956349713813,749.51835504425,752.0316772460938,3529134,0.0,0.0
2020-05-08,761.3081107302414,762.998868735316,740.2875986692624,745.7255249023438,4394509,0.0,0.0
2020-05-11,750.5236805402179,756.2814617816354,746.0910608598612,750.8892211914062,2882920,0.0,0.0
2020-05-12,746.6851684043734,748.741522907323,734.8040090539978,744.6744995117188,3024381,0.0,0.0
2020-05-13,789.365902683478,796.9058686497835,777.3019459809528,788.634765625,8625444,0.0,0.0
2020-05-14,784.9790991201884,803.8975163525262,769.0766016222544,796.6317749023438,6778584,0.0,0.0
2020-05-15,806.0453537836754,808.8328456546345,780.5008476712518,790.0057983398438,5653901,0.0,0.0
2020-05-18,795.0323935342071,795.123764757511,740.2876430500964,743.3493041992188,6211249,0.0,0.0
2020-05-19,755.9158893347968,762.0392672038919,723.5626121133482,727.8123779296875,5533176,0.0,0.0
2020-05-20,731.1482503742515,768.6195982059319,731.1482503742515,763.135986328125,5949898,0.0,0.0
2020-05-21,764.0042226268506,772.2753259076497,747.6904441073019,749.8839111328125,4701930,0.0,0.0
2020-05-22,744.8571824505184,755.3674371722128,740.3788776910125,745.4969482421875,4607479,0.0,0.0
2020-05-26,751.1634980039076,770.1733424191618,750.3409338634112,754.4993286132812,4335209,0.0,0.0
2020-05-27,760.3484825049547,783.4253487848395,755.8244916223624,777.621826171875,5159287,0.0,0.0
2020-05-28,781.4146297798178,833.5089384318056,781.4146297798178,827.568359375,11481079,0.0,0.0
2020-05-29,816.327070867905,856.8143959689888,814.316401928927,852.0162353515625,10166556,0.0,0.0
2020-06-01,863.3489749202901,890.3100653791043,844.4761892862474,848.26904296875,7617144,0.0,0.0
2020-06-02,854.5295041339867,870.9803395076891,834.4686131746184,864.0801391601562,7325471,0.0,0.0
2020-06-03,873.6765082336641,889.1219821659997,872.8082584954774,878.5660400390625,4651554,0.0,0.0
2020-06-04,878.3375238902483,884.6893854900279,848.6803117429525,850.599609375,5355931,0.0,0.0
2020-06-05,859.099169014574,877.2865035225431,855.9917667286694,873.0366821289062,6071040,0.0,0.0
2020-06-08,895.1996426457698,909.3656400536406,867.3246154883467,878.6116943359375,9858804,0.0,0.0
2020-06-09,881.4906649438784,886.7457933248295,867.9644326154333,871.2545776367188,5117749,0.0,0.0
2020-06-10,874.6360225750446,876.9208606695457,855.1692131663307,865.0853881835938,5175923,0.0,0.0
2020-06-11,862.7549056567509,870.0663879080794,848.3147393668139,850.37109375,3602957,0.0,0.0
2020-06-12,813.4024107568399,849.8684512598232,813.4024107568399,846.669677734375,5411314,0.0,0.0
2020-06-15,842.4655900435657,849.457217747176,817.1495698252494,822.450439453125,4982324,0.0,0.0
2020-06-16,840.8205203600886,845.1160276531482,814.4535078768888,818.017822265625,4661460,0.0,0.0
2020-06-17,815.8701363302463,822.3133696932163,805.2684523041765,808.6500244140625,4681085,0.0,0.0
2020-06-18,800.6073164313184,822.541763456834,798.7794458458588,819.4801025390625,5869802,0.0,0.0
2020-06-19,824.3697942166642,837.0735195668053,818.0636171586701,820.8968505859375,5409996,0.0,0.0
2020-06-22,827.1114942020806,837.1647830818849,818.8860760276953,829.3506469726562,6839642,0.0,0.0
2020-06-23,831.6811968946503,886.517319766825,830.7672615134474,884.3238525390625,14580218,0.0,0.0
2020-06-24,894.7427082133693,904.7046258475165,870.066453747832,873.3109130859375,11985132,0.0,0.0
2020-06-25,868.1471778130599,881.7647805338247,855.6719384535733,861.932373046875,7508087,0.0,0.0
2020-06-26,872.8082045407187,892.0922169040854,859.5561427963833,879.3885498046875,6554103,0.0,0.0
2020-06-29,868.238577217425,873.8135605056307,849.9598703286371,855.9918212890625,4575801,0.0,0.0
2020-06-30,867.0504820129191,870.2035701425355,851.2394115357346,862.4351196289062,3656480,0.0,0.0
2020-07-01,860.0130965083836,860.0130965083836,838.0786498386692,844.7503662109375,6426017,0.0,0.0
2020-07-02,855.4435072060455,868.8783683153986,846.3041534965791,860.287353515625,6542705,0.0,0.0
2020-07-03,866.4107170559472,873.1738609998495,860.5615084675891,862.9834594726562,3928063,0.0,0.0
2020-07-06,871.071770866241,876.9209794936123,865.1769324094129,869.3353271484375,3900219,0.0,0.0
2020-07-07,872.8082899664178,879.1144664162234,859.0992592339609,862.389404296875,4051767,0.0,0.0
2020-07-08,863.6231488206234,881.3992010666079,857.271287506225,860.2415771484375,5227021,0.0,0.0
2020-07-09,863.668854553667,870.0664016244349,859.0991780745471,863.6231689453125,3777760,0.0,0.0
2020-07-10,859.0991744162947,870.0663979194813,850.4624747510984,851.9248046875,4537688,0.0,0.0
2020-07-13,859.0991536028923,863.4860317414494,845.3901245560377,848.26904296875,3821300,0.0,0.0
2020-07-14,848.1319434424951,854.4838048219115,827.8882545916356,834.33154296875,3646237,0.0,0.0
2020-07-15,839.0383943820907,845.3902566561071,831.0414595218302,833.69189453125,3229770,0.0,0.0
2020-07-16,834.4229865091204,844.4762755032062,821.1252381324717,841.87158203125,3134451,0.0,0.0
2020-07-17,842.7397342626577,849.9141599769724,838.9926217724087,845.892822265625,2040517,0.0,0.0
2020-07-20,849.0459709694064,851.6964058934889,836.2508756049589,840.4549560546875,3035845,0.0,0.0
2020-07-21,847.2180424621988,861.201241715332,841.3688340956483,857.3170166015625,4756570,0.0,0.0
2020-07-22,858.3681340109453,860.0132065652591,831.6812093245333,841.6431274414062,4977432,0.0,0.0
2020-07-23,833.5089640871147,857.225595438793,832.9148838502764,837.6673583984375,9075059,0.0,0.0
2020-07-24,835.7025250916485,835.7938963158225,820.7596483147755,826.5631713867188,6059379,0.0,0.0
2020-07-27,829.8532488727776,836.2507959455853,819.1601947517908,826.0147094726562,3615970,0.0,0.0
2020-07-28,830.5844365378703,838.0787175788734,821.6278812468998,834.8799438476562,3793721,0.0,0.0
2020-07-29,840.4548797081418,859.8760048364004,838.307154065655,842.6026611328125,7245021,0.0,0.0
2020-07-30,849.0459457468862,852.4275177206148,826.3803600739127,830.081787109375,3364408,0.0,0.0
2020-07-31,835.2455105657198,843.4709284388739,828.9850201596191,834.834228515625,2943858,0.0,0.0
2020-08-03,834.422868730902,840.5919315610593,825.7861696122458,837.0733032226562,3583167,0.0,0.0
2020-08-04,838.9925555930062,849.9597785419344,837.7130239360923,844.7046508789062,3860346,0.0,0.0
2020-08-05,851.803454724512,861.5296476252363,848.8993996967343,853.462890625,3007723,8.0,0.0
2020-08-06,853.7394781437152,860.7921512576298,848.3923817484005,850.14404296875,2188023,0.0,0.0
2020-08-07,850.5127304687632,854.4769539874577,842.7225369293434,844.1515502929688,2461109,0.0,0.0
2020-08-10,852.7715400129147,894.25772304057,852.7715400129147,885.0846557617188,11861641,0.0,0.0
2020-08-11,893.8888624189271,903.2002387317856,882.3649236177898,886.7901611328125,5427516,0.0,0.0
2020-08-12,877.6632373445315,881.350898005643,871.2098311875864,875.5889282226562,3672458,0.0,0.0
2020-08-13,882.2727582055998,916.060969415733,877.2483096140097,913.34130859375,8816193,0.0,0.0
2020-08-14,921.8690332815888,937.587674785953,897.39219815828,906.0581665039062,13443785,0.0,0.0
2020-08-17,923.75889722498,928.368472560434,910.5755230194276,922.652587890625,4735094,0.0,0.0
2020-08-18,927.4005058935008,929.2904205942359,917.6743128445008,926.1098022460938,4362050,0.0,0.0
2020-08-19,937.8182580193399,944.9169602015387,926.8935851645101,930.3046264648438,4914223,0.0,0.0
2020-08-20,909.0082761403935,926.5246628002997,904.3987007035761,917.9969482421875,4791040,0.0,0.0
2020-08-21,931.1342433280039,931.1342433280039,914.5397716647326,916.5219116210938,2806380,0.0,0.0
2020-08-24,918.2274183461211,923.2057822785816,912.6959278741565,913.9404907226562,2026255,0.0,0.0
2020-08-25,915.4616887363992,921.8229253954324,901.4485680477156,903.8455810546875,2914757,0.0,0.0
2020-08-26,909.9302296268594,910.8521447531277,889.6480968489558,893.2896728515625,4482066,0.0,0.0
2020-08-27,899.0976403305007,903.4767367586677,889.924574453442,899.4202880859375,4466609,0.0,0.0
2020-08-28,910.8521123442263,926.2481056589517,901.8173556821076,905.1823120117188,7821191,0.0,0.0
2020-08-31,910.9442996080768,917.6743249406832,866.9689937835459,871.1636962890625,8489726,0.0,0.0
2020-09-01,889.6020764491316,890.5700761476184,869.6425900194945,880.6134033203125,5099949,0.0,0.0
2020-09-02,881.7657202296842,884.8541133475534,873.9755262785238,880.9359741210938,2107714,0.0,0.0
2020-09-03,885.0384690072991,895.1795347980077,878.8616267718396,886.0986938476562,3278899,0.0,0.0
2020-09-04,873.9755626243369,881.489193608179,866.600241420756,868.905029296875,3130721,0.0,0.0
2020-09-07,873.1918852968145,876.5107570572327,844.7046869878405,859.3631591796875,3470806,0.0,0.0
2020-09-08,862.9126423601556,862.9126423601556,841.6625078806684,845.1196899414062,3738931,0.0,0.0
2020-09-09,836.6840657644002,855.537241444475,830.6455329110689,838.4818115234375,5656245,0.0,0.0
2020-09-10,846.0414956616987,850.9276344213225,840.7865683556296,849.0377197265625,2948599,0.0,0.0
2020-09-11,848.1619104176377,849.5908675998207,840.7865894574843,845.7649536132812,2632298,0.0,0.0
2020-09-14,850.3745288779885,851.2503032262746,830.645522809666,831.6596069335938,5006356,0.0,0.0
2020-09-15,838.9427519822256,843.7367218188277,829.7236008615417,838.8966674804688,4488829,0.0,0.0
2020-09-16,843.5523385079466,851.8495746244183,840.187325797462,849.8213500976562,3596197,0.0,0.0
2020-09-17,843.5523501902744,846.2720110977402,834.3792833250689,835.5316772460938,4512652,0.0,0.0
2020-09-18,840.0490662525052,842.7225863315009,826.957860331208,830.3689575195312,7496145,0.0,0.0
2020-09-21,830.6455421875206,833.226893328929,806.0303966646317,812.9908447265625,4597697,0.0,0.0
2020-09-22,818.6145420712916,818.6145420712916,785.4716822529006,789.6203002929688,5089087,0.0,0.0
2020-09-23,798.5629050267147,805.4772685724275,787.8225711446802,793.400146484375,3709291,0.0,0.0
2020-09-24,789.1593321762459,792.7548236039008,777.174435776373,784.273193359375,11609426,0.0,0.0
2020-09-25,792.9391410803909,825.4827885543962,785.4716514091931,819.81298828125,4961967,0.0,0.0
2020-09-28,827.8797475225953,845.8570917059924,823.2701720909549,832.3510131835938,3853608,0.0,0.0
2020-09-29,838.8966382887292,841.5701582591552,822.7170398887897,825.5288696289062,3362381,0.0,0.0
2020-09-30,827.6954031482028,833.8722458528114,815.0651544502613,831.1986694335938,3582787,0.0,0.0
2020-10-01,838.8967085575305,842.2616651198074,830.3689933533335,832.3049926757812,2506154,0.0,0.0
2020-10-05,837.0529326225079,837.606059245074,825.1602038141835,826.911865234375,2788003,0.0,0.0
2020-10-06,830.6915607659308,833.9182635039245,818.8910591494,822.9013671875,3497325,0.0,0.0
2020-10-07,825.1139334342176,825.1139334342176,807.643632751793,818.568359375,5073845,0.0,0.0
2020-10-08,820.7810723365037,824.192169751515,810.4095265762078,812.2533569335938,3918217,0.0,0.0
2020-10-09,818.1074921102105,843.5062421675532,816.4479998948191,837.5137939453125,9668150,0.0,0.0
2020-10-12,845.3500574842288,853.4628990651361,831.6135000631464,835.0245971679688,6188905,0.0,0.0
2020-10-13,837.0528293527428,844.1976714038101,819.4442171169604,826.4508056640625,4548652,0.0,0.0
2020-10-14,826.9578884103696,845.3961913849598,817.9231312066674,843.7367553710938,5286914,0.0,0.0
2020-10-15,841.7085517685329,847.2400427987751,816.2637155371131,819.398193359375,4927777,0.0,0.0
2020-10-16,824.1920717234442,832.9502648793422,820.0434539127557,824.2842407226562,2373435,0.0,0.0
2020-10-19,828.8016644095354,835.2550700278521,814.972938084571,832.3971557617188,5800391,0.0,0.0
2020-10-20,847.2399964522026,862.4515959532487,841.7085057245495,845.6727294921875,13188572,0.0,0.0
2020-10-21,852.7254229036025,858.3029982657683,837.698217324225,852.2644653320312,6390783,0.0,0.0
2020-10-22,850.005772493033,865.6783301203449,848.3002519648138,863.1891479492188,6151367,0.0,0.0
2020-10-23,866.6001696339641,874.4364477636329,855.5371887450199,867.7525634765625,5102184,0.0,0.0
2020-10-26,875.6810170613015,884.3470413292177,869.3659212650011,877.4326782226562,6975809,0.0,0.0
2020-10-27,885.038428932286,909.0082197158688,880.5671635438089,905.2744750976562,9638520,0.0,0.0
2020-10-28,912.6499405993724,916.9829531845234,898.129776563621,906.1043090820312,7369181,0.0,0.0
2020-10-29,876.8334933955396,883.9322514398978,853.6934451965038,861.5297241210938,11852038,0.0,0.0
2020-10-30,867.5221288721045,872.8692253201262,852.0339660929529,856.9201049804688,4797473,0.0,0.0
2020-11-02,857.3810085361868,864.7102445404228,848.7611252053698,856.7356567382812,3682174,0.0,0.0
2020-11-03,871.1175597128941,878.4928801675895,859.6857905004246,873.7449951171875,4049112,0.0,0.0
2020-11-04,877.9740417282148,893.3861859286493,873.9800468902754,883.2366943359375,3369408,18.0,0.0
2020-11-05,894.6548557064147,901.9849995650599,887.4186652547138,900.3873901367188,2889134,0.0,0.0
2020-11-06,901.2331605226832,909.221149953802,892.8692427631269,902.8777465820312,3419233,0.0,0.0
2020-11-09,912.5102757208039,915.8934010704558,904.4283332974094,907.6704711914062,3040456,0.0,0.0
2020-11-10,916.2693432505872,974.4407224475804,913.0741246486292,971.4334106445312,12149416,0.0,0.0
2020-11-11,977.3539114005347,998.7805622681224,959.7333480940347,995.6322631835938,10254627,0.0,0.0
2020-11-12,991.3565350343437,1011.0445343918417,989.0540456384367,1008.5541381835938,6743163,0.0,0.0
2020-11-13,1000.8950953523545,1003.8083390661976,975.568401872389,988.1612548828125,5025096,0.0,0.0
2020-11-14,996.1963516923985,1003.479518873185,990.5107365869591,995.3974609375,911852,0.0,0.0
2020-11-17,998.9684353554195,1030.7794016281412,997.1359427202478,1015.7902221679688,7611327,0.0,0.0
2020-11-18,1015.7904056125763,1084.7220364472612,1014.1458194624505,1078.989501953125,13436421,0.0,0.0
2020-11-19,1057.2808583548133,1106.10152106551,1040.975871601871,1065.9266357421875,10841151,0.0,0.0
2020-11-20,1071.3302483170728,1091.0652792071241,1051.1253357391631,1064.0941162109375,7009257,0.0,0.0
2020-11-23,1070.2025975397535,1078.7073874137282,1055.213302595216,1058.0325927734375,4998877,0.0,0.0
2020-11-24,1066.6314366692125,1075.0893070921402,1060.3350679079167,1067.101318359375,4623887,0.0,0.0
2020-11-25,1072.739968740812,1078.660524310631,1045.4397948715155,1048.7760009765625,4651911,0.0,0.0
2020-11-26,1061.93260815227,1066.5843909471155,1035.1963861613372,1051.4542236328125,7360928,0.0,0.0
2020-11-27,1060.9929432180556,1071.1424344430786,1026.2216953003692,1054.79052734375,18995549,0.0,0.0
2020-12-01,1071.3303613640198,1071.3303613640198,1044.2651274005666,1048.72900390625,3551604,0.0,0.0
2020-12-02,1052.582177160565,1063.8593394080397,1037.5928801762936,1046.66162109375,4434968,0.0,0.0
2020-12-03,1066.631525049448,1068.9338996351341,1052.8170481008935,1057.3748779296875,4087608,0.0,0.0
2020-12-04,1061.9326698598575,1092.0050994488092,1060.7579655790391,1080.258056640625,6542918,0.0,0.0
2020-12-07,1085.238827951346,1101.3087592625816,1075.0893372720325,1099.2412109375,5484461,0.0,0.0
2020-12-08,1104.175080859795,1111.2703411872458,1078.8955344281308,1100.8389892578125,4982626,0.0,0.0
2020-12-09,1107.0414272117775,1113.6197718556507,1096.0931592538864,1109.8607177734375,4304573,0.0,0.0
2020-12-10,1110.800337430306,1121.84255736669,1099.5702107010381,1118.6473388671875,4921373,0.0,0.0
2020-12-11,1116.4389416444035,1143.5041739953958,1110.8003611310478,1122.3594970703125,6689415,0.0,0.0
2020-12-14,1125.9305166226645,1187.7669947801862,1125.9305166226645,1174.3753662109375,9723233,0.0,0.0
2020-12-15,1174.7042886471916,1176.583815509027,1142.8462853956366,1171.18017578125,6953407,0.0,0.0
2020-12-16,1180.5779401259194,1201.0177969997412,1171.9321614960677,1191.8551025390625,5729223,0.0,0.0
2020-12-17,1193.499567102873,1206.6562552441644,1178.510386143074,1201.76953125,5345257,0.0,0.0
2020-12-18,1206.6092223170724,1222.6322348482033,1193.4995682223046,1204.3538818359375,10315248,0.0,0.0
2020-12-21,1199.3728979236728,1257.8731626803808,1084.4868358111016,1160.4666748046875,21153346,0.0,0.0
2020-12-22,1160.8427015639347,1191.619951898862,1140.4498823434005,1186.63916015625,7998730,0.0,0.0
2020-12-23,1191.6199899587327,1194.7212550623872,1173.153616224526,1188.61279296875,4057070,0.0,0.0
2020-12-24,1198.1984521770046,1203.8370331284257,1177.9935371010786,1186.16943359375,3277840,0.0,0.0
2020-12-28,1198.1985824734338,1213.234799978983,1190.210591923611,1211.731201171875,3405825,0.0,0.0
2020-12-29,1216.9466662807433,1217.040734402037,1191.33811158244,1207.455078125,3778319,0.0,0.0
2020-12-30,1210.6032544188238,1218.2623496317071,1194.439368645055,1214.221435546875,2866392,0.0,0.0
2020-12-31,1215.1141744246006,1225.4515726602312,1204.7767761889697,1210.0394287109375,3889877,0.0,0.0
2021-01-01,1205.7166016754409,1221.6455475254159,1205.7166016754409,1218.873291015625,2058419,0.0,0.0
2021-01-04,1226.3913791949135,1242.88427466408,1223.5720886680285,1235.4130859375,4014636,0.0,0.0
2021-01-05,1228.2708256356057,1233.9094063194723,1217.0406983271253,1227.613037109375,2833637,0.0,0.0
2021-01-06,1229.2105406321348,1249.8853356580576,1221.692433349981,1234.84912109375,4615963,0.0,0.0
2021-01-07,1249.8851848873674,1265.673254162298,1245.1863684028285,1258.2960205078125,4270598,0.0,0.0
2021-01-08,1268.4927481461655,1299.6458146772477,1265.8613646045696,1290.671142578125,4984995,0.0,0.0
2021-01-11,1298.7532195818865,1301.5254761535812,1263.9819684063946,1268.6807861328125,3252470,0.0,0.0
