Date,Open,High,Low,Close,Volume,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Daily_Return,SMA_20,Volatility_20,Log_Volume,RSI_14,MACD,MACD_Signal,ROC_10,BB_Lower,BB_Middle,BB_Upper,OBV,Day_of_Week,Target_Close_Next,Target_Pct_Change,Target_Class_Next
2025-02-17,3153.0593133707102,3178.42257833882,3134.416962685713,3161.203125,1966689,3176.70556640625,3202.216064453125,3227.726806640625,3178.66796875,3265.99267578125,-0.004880037221638878,3317.3106079101562,100.02012189185281,14.491862484544237,35.70393496695405,-82.27456822052818,-71.34806869162709,-2.0476117601073187,3122.335496225836,3317.3106079101562,3512.2857195944766,325394301.0,0,3159.534912109375,-0.0005277145519160526,Flat
2025-02-18,3166.256065891852,3179.9925347243548,3123.0843067039864,3159.534912109375,2428215,3161.203125,3176.70556640625,3202.216064453125,3227.726806640625,3178.66796875,-0.0005277145519160253,3302.688623046875,100.6712207216128,14.702667389313364,35.608495370795566,-83.57241836917183,-73.79293862713604,-6.367847758214267,3106.4442860841878,3302.688623046875,3498.932960009562,322966086.0,1,3214.2353515625,0.017312813744667813,Up
2025-02-19,3159.5347727318085,3240.678244534589,3151.145906986596,3214.2353515625,1677978,3159.534912109375,3161.203125,3176.70556640625,3202.216064453125,3227.726806640625,0.017312813744667865,3291.5350830078123,97.27153310091497,14.333100651032288,41.162318995787494,-79.27329247946454,-74.88900939760174,-3.1715552909168787,3101.917957260238,3291.5350830078123,3481.1522087553867,324644064.0,2,3214.137451171875,-3.0458376539667138e-05,Flat
2025-02-20,3198.6839240635686,3223.605706883726,3186.615407365224,3214.137451171875,1236693,3214.2353515625,3159.534912109375,3161.203125,3176.70556640625,3202.216064453125,-3.0458376539699294e-05,3282.5867553710937,95.6545231702694,14.02795224809713,41.15547721043841,-75.00944182804051,-74.9130958836895,-2.2951364970007484,3096.121762273025,3282.5867553710937,3469.0517484691622,323407371.0,3,3252.69775390625,0.011997092009962395,Up
2025-02-21,3214.1374761511306,3262.3130903234783,3209.3295683975134,3252.69775390625,1706850,3214.137451171875,3214.2353515625,3159.534912109375,3161.203125,3176.70556640625,0.011997092009962351,3275.5934204101563,92.24284082432614,14.350160710327657,45.03098204075883,-67.73797409864937,-73.47807152668148,-0.6533010823775888,3095.7790205512392,3275.5934204101563,3455.4078202690735,325114221.0,4,3196.378173828125,-0.017314728984729473,Down
2025-02-24,3227.7758172868807,3262.901978815365,3188.8231637798635,3196.378173828125,1512844,3252.69775390625,3214.137451171875,3214.2353515625,3159.534912109375,3161.203125,-0.01731472898472952,3267.9304321289064,92.13380678073078,14.229502542050026,40.804015609412424,-65.76174253229692,-71.93480572780457,-2.1314959604578014,3088.32857874989,3267.9304321289064,3447.532285507923,323601377.0,0,3165.176513671875,-0.009761567142376491,Down
2025-02-25,3172.142961183161,3187.792675176689,3146.0435759227034,3165.176513671875,2529084,3196.378173828125,3252.69775390625,3214.137451171875,3214.2353515625,3159.534912109375,-0.009761567142376526,3256.951062011719,90.54847556740312,14.743368135209872,38.64001374542468,-65.95301271320568,-70.7384471248848,-0.42443738102757766,3080.439588093647,3256.951062011719,3433.4625359297906,321072293.0,1,3149.08544921875,-0.005083781073068178,Down
2025-02-27,3177.048974784332,3197.1630896648376,3124.0654526600715,3149.08544921875,2572065,3165.176513671875,3196.378173828125,3252.69775390625,3214.137451171875,3214.2353515625,-0.005083781073068172,3246.5775756835938,90.42104106998607,14.76022002497464,37.53446793042979,-66.63488466073977,-69.9177346320558,-2.4364316478111068,3070.3145173332723,3246.5775756835938,3422.840634033915,318500228.0,3,3104.294921875,-0.014223344544322222,Down
2025-02-28,3139.568164101987,3139.568164101987,3081.8749462348164,3104.294921875,2494680,3149.08544921875,3165.176513671875,3196.378173828125,3252.69775390625,3214.137451171875,-0.01422334454432217,3226.7799072265625,73.77058924961717,14.729671423282095,34.56950845651875,-69.98277643439815,-69.93074299252427,-3.057918035735293,3082.974554804544,3226.7799072265625,3370.585259648581,316005548.0,4,3137.115234375,0.010572549749936926,Up
2025-03-03,3106.3552595666883,3166.256124456815,3100.5173081138937,3137.115234375,1352460,3104.294921875,3149.08544921875,3165.176513671875,3196.378173828125,3252.69775390625,0.010572549749936933,3214.5053955078124,66.54826981865938,14.11743645379719,38.40877745449356,-69.19009946009146,-69.78261428603771,-1.2462701123427637,3084.7789355230325,3214.5053955078124,3344.2318554925923,317358008.0,0,3152.519775390625,0.004910416055753849,Flat
2025-03-04,3111.359473291028,3160.369186596079,3108.1706499888114,3152.519775390625,1442098,3137.115234375,3104.294921875,3149.08544921875,3165.176513671875,3196.378173828125,0.004910416055753819,3210.7671142578124,67.87921383399743,14.181610249116734,40.18290330324212,-66.55171280991453,-69.13643399081309,-0.2746849622127651,3078.4461667526352,3210.7671142578124,3343.0880617629896,318800106.0,1,3178.66796875,0.008294378853225436,Up
2025-03-05,3152.519713999044,3183.91735820943,3127.84322382045,3178.66796875,1945855,3152.519775390625,3137.115234375,3104.294921875,3149.08544921875,3165.176513671875,0.008294378853225481,3200.9798950195313,56.13843947446192,14.481212541045602,43.175045991122964,-61.64028091788941,-67.63720337622836,0.6055656029403186,3091.545930140651,3200.9798950195313,3310.413859898412,320745961.0,2,3198.53662109375,0.0062506221282253895,Up
2025-03-06,3188.9212846995256,3204.9633739617284,3154.48189971204,3198.53662109375,1854837,3178.66796875,3152.519775390625,3137.115234375,3104.294921875,3149.08544921875,0.006250622128225469,3194.930944824219,48.72177600367521,14.433307918673664,45.40956933810332,-55.50487590477405,-65.21073788193749,-0.488412600562014,3099.954718660271,3194.930944824219,3289.907170988167,322600798.0,3,3183.623046875,-0.004662624188948712,Flat
2025-03-07,3198.5368803851457,3227.089209709554,3179.1097791199018,3183.623046875,930240,3198.53662109375,3178.66796875,3152.519775390625,3137.115234375,3104.294921875,-0.004662624188948694,3189.6301391601564,43.3460186801516,13.743198971343471,44.0106221356405,-51.25508728910199,-62.419607763370394,-0.9493808139956629,3105.133193212252,3189.6301391601564,3274.127085108061,321670558.0,4,3117.884033203125,-0.020649119793376136,Down
2025-03-10,3184.898425682085,3185.192826495493,3109.39695361073,3117.884033203125,1777752,3183.623046875,3198.53662109375,3178.66796875,3152.519775390625,3137.115234375,-0.020649119793376136,3181.819970703125,41.35416300686556,14.390860765270707,38.39548659186222,-52.5855151077526,-60.452789232246836,-4.14467407988411,3101.2058662776512,3181.819970703125,3262.4340751285986,319892806.0,0,3135.300048828125,0.005585844579058266,Up
2025-03-11,3110.6235584273086,3144.0815296132955,3101.596783544536,3135.300048828125,1274649,3117.884033203125,3183.623046875,3198.53662109375,3178.66796875,3152.519775390625,0.005585844579058197,3175.2853393554688,37.499613946125,14.058182189086029,40.55919015088894,-51.63929616814585,-58.69009061942664,-1.9108541504915268,3102.1851343274425,3175.2853393554688,3248.385544383495,321167455.0,1,3133.53369140625,-0.0005633774740427819,Flat
2025-03-12,3144.67013857302,3161.3010294624005,3093.698076123559,3133.53369140625,1360149,3135.300048828125,3117.884033203125,3183.623046875,3198.53662109375,3178.66796875,-0.000563377474042781,3173.0286254882812,38.626485766925136,14.123105545747933,40.4041921414558,-50.450380540647075,-57.04214860367073,-0.999717460588529,3097.73174288218,3173.0286254882812,3248.3255080943827,319807306.0,2,3127.303466796875,-0.001988242419879339,Flat
2025-03-13,3141.9720055011107,3172.2902592716723,3118.227585447547,3127.303466796875,1414376,3133.53369140625,3135.300048828125,3117.884033203125,3183.623046875,3198.53662109375,-0.0019882424198793824,3168.007458496094,37.65687146916338,14.162199709421083,39.826077222154964,-49.44095880086843,-55.521910643110274,-0.6916923269668293,3094.6007021208175,3168.007458496094,3241.4142148713704,318392930.0,3,3113.714111328125,-0.004345390721760952,Flat
2025-03-17,3129.952628201622,3179.060553553098,3099.536160654835,3113.714111328125,2805790,3127.303466796875,3133.53369140625,3135.300048828125,3117.884033203125,3183.623046875,-0.004345390721760989,3163.5823608398437,38.613243193090874,14.84719605362035,38.531051343197994,-49.17072273101758,-54.25167306069174,0.30342443904897387,3088.311292762491,3163.5823608398437,3238.853428917196,315587140.0,0,3257.06396484375,0.04603821943514284,Up
2025-03-19,3213.352511021465,3263.9813059444155,3206.974864816384,3257.06396484375,1616312,3113.714111328125,3127.303466796875,3133.53369140625,3135.300048828125,3117.884033203125,0.046038219435142747,3167.6002807617188,43.873254411651665,14.295658187426868,55.112414716539945,-36.96333324791112,-50.79400509813562,3.8235360038550543,3082.0755631645698,3167.6002807617188,3253.1249983588677,317203452.0,2,3287.970947265625,0.009489215672605831,Up
2025-03-20,3272.4683135373043,3295.6730376324017,3215.2165795827627,3287.970947265625,2434722,3257.06396484375,3113.714111328125,3127.303466796875,3133.53369140625,3135.300048828125,0.009489215672605855,3173.938671875,51.410144562793235,14.705343550327724,57.75817882312568,-24.512390374240113,-45.53768215335653,4.296600228565304,3073.7218506172726,3173.938671875,3274.1554931327278,319638174.0,3,3351.6494140625,0.01936710141853045,Up
2025-03-21,3293.809114254698,3389.9643996872155,3270.01558699206,3351.6494140625,3042073,3287.970947265625,3257.06396484375,3113.714111328125,3127.303466796875,3133.53369140625,0.019367101418530375,3183.544396972656,64.785190321876,14.92805007760675,62.643685156135476,-9.398270938145743,-38.309799910314375,5.441947602363903,3057.254811641618,3183.544396972656,3309.8339823036945,322680247.0,4,3416.30908203125,0.019291894819743895,Up
2025-03-24,3384.077342059388,3450.797336046061,3381.1338129129167,3416.30908203125,1955564,3351.6494140625,3287.970947265625,3257.06396484375,3113.714111328125,3127.303466796875,0.019291894819743804,3193.648083496094,83.0158739117523,14.486189712205952,66.83776157695257,7.70841462254748,-29.106157003742005,6.808502972932415,3031.820353421832,3193.648083496094,3355.475813570356,324635811.0,0,3404.28955078125,-0.003518279804722322,Flat
2025-03-25,3439.0230976614544,3458.646624609594,3370.6842608825614,3404.28955078125,4235900,3416.30908203125,3351.6494140625,3287.970947265625,3257.06396484375,3113.714111328125,-0.003518279804722302,3203.1556884765623,95.4444433629232,15.25910661432551,65.3685646688823,20.064420308303852,-19.272041541332836,6.931301245694058,3017.1002163141247,3203.1556884765623,3389.211160639,320399911.0,1,3379.95654296875,-0.007147749170429942,Down
2025-03-26,3407.6256698044867,3430.9777162569253,3354.151555492841,3379.95654296875,2315715,3404.28955078125,3416.30908203125,3351.6494140625,3287.970947265625,3257.06396484375,-0.007147749170429929,3209.5186279296877,102.8738572337255,14.655229484940048,62.37912143773145,27.57530254078165,-9.902572724909938,8.405460465326788,3008.9805619470003,3209.5186279296877,3410.056693912375,318084196.0,2,3435.687255859375,0.01648858859045404,Up
2025-03-27,3394.870223253125,3461.5902160800647,3386.0396359672063,3435.687255859375,3467864,3379.95654296875,3404.28955078125,3416.30908203125,3351.6494140625,3287.970947265625,0.01648858859045399,3221.48408203125,114.52274295601651,15.05904968878924,66.19256299782866,37.59140329492948,-0.40377752094205466,9.580812118557047,2998.238157352275,3221.48408203125,3444.7300067102256,321552060.0,3,3426.562255859375,-0.002655946051095837,Flat
2025-03-28,3443.830816098216,3447.853734999173,3407.1840227158823,3426.562255859375,1348143,3435.687255859375,3379.95654296875,3404.28955078125,3416.30908203125,3351.6494140625,-0.00265594605109587,3234.553369140625,122.40229277273343,14.114239389674829,65.03024093110236,44.282463392396494,8.533470661725655,9.351377496171782,2995.9473741429965,3234.553369140625,3473.1593641382533,320203917.0,4,3372.10693359375,-0.015892115245391247,Down
2025-04-01,3414.4937040802274,3435.6872090959696,3365.434886492868,3372.10693359375,1935147,3426.562255859375,3435.687255859375,3379.95654296875,3404.28955078125,3416.30908203125,-0.015892115245391247,3245.704443359375,124.34954825596023,14.475694367309243,58.43565755212518,44.67608917529196,15.761994364438918,7.827940888883858,3003.3025486153824,3245.704443359375,3488.1063381033678,318268770.0,1,3355.52490234375,-0.004917409671919289,Flat
2025-04-02,3368.378408342144,3392.662522995936,3343.84899960094,3355.52490234375,1338839,3372.10693359375,3426.562255859375,3435.687255859375,3379.95654296875,3404.28955078125,-0.004917409671919337,3258.2659423828127,121.97960316306373,14.107314125375225,56.55493560351566,43.152573102913266,21.240110112133788,7.765992071522678,3020.483921124615,3258.2659423828127,3496.0479636410105,316929931.0,2,3355.77001953125,7.304883576599052e-05,Flat
2025-04-03,3335.999412946053,3397.8135197153474,3329.131178860576,3355.77001953125,1200631,3355.52490234375,3372.10693359375,3426.562255859375,3435.687255859375,3379.95654296875,7.304883576608745e-05,3269.198681640625,120.33735549536564,13.998358642784682,56.57718331622427,41.486721447454784,25.28943237919799,3.0305224506769917,3034.6179904384894,3269.198681640625,3503.779372842761,318130562.0,3,3198.78173828125,-0.04678159717033555,Down
2025-04-04,3335.99933620767,3339.7278539630174,3176.362004116377,3198.78173828125,2366979,3355.77001953125,3355.52490234375,3372.10693359375,3426.562255859375,3435.687255859375,-0.04678159717033559,3271.5117797851562,118.40565280615864,14.677125438946272,41.80985986060488,27.185502170985274,25.66864633755545,-2.7125911516507593,3040.6966703524267,3271.5117797851562,3502.3268892178858,315763583.0,4,3010.73974609375,-0.058785502598416604,Down
2025-04-07,2991.655913259223,3032.423840083069,2909.48239077744,3010.73974609375,4953864,3198.78173828125,3355.77001953125,3355.52490234375,3372.10693359375,3426.562255859375,-0.05878550259841664,3263.115368652344,130.65627054511208,15.415678637953635,31.278604817297623,0.6705360998653305,20.66902429001743,-10.171399984091321,3008.4194088799086,3263.115368652344,3517.8113284247793,310809719.0,0,3101.5966796875,0.030177611237115827,Up
2025-04-08,3066.127010634854,3133.779072579321,3034.4840731036807,3101.5966796875,2877816,3010.73974609375,3198.78173828125,3355.77001953125,3355.52490234375,3372.10693359375,0.03017761123711593,3258.2683715820312,134.9070175419244,14.872542578584298,39.241911407936705,-12.863092599087395,13.962600912196464,-9.212058826850352,2995.2861804516415,3258.2683715820312,3521.250562712421,313687535.0,1,2996.65966796875,-0.03383322287065476,Down
2025-04-09,3099.339917217843,3099.339917217843,2990.625529205188,2996.65966796875,4451381,3101.5966796875,3010.73974609375,3198.78173828125,3355.77001953125,3355.52490234375,-0.03383322287065471,3248.920202636719,146.34450852122947,15.308725167725843,34.29844885356921,-31.690818667294025,4.831916996298367,-11.974007402482938,2963.6422370271384,3248.920202636719,3534.1981682462992,309236154.0,2,3057.29638671875,0.020234769866643507,Up
2025-04-11,3055.3831407534835,3097.5737236219484,3041.793752546452,3057.29638671875,3979116,2996.65966796875,3101.5966796875,3010.73974609375,3198.78173828125,3355.77001953125,0.02023476986664341,3245.8908203125,149.7863837346709,15.196570493349723,39.07452969358143,-41.24362000372548,-4.383190403706404,-9.546281206520922,2953.9034047297346,3245.8908203125,3537.878235895266,313215270.0,4,3196.2802734375,0.04545973603426613,Up
